county,year,new_cases,est_pop,new_case_rate,year_mod,log_pop
Charleston,2010,1869,351023,0.005324437430025953,10,12.768607027366725
Cherokee,2010,288,55515,0.005187787084571738,10,10.924408533488366
Chester,2010,205,33146,0.006184758341881373,10,10.40867732468349
Chesterfield,2010,215,46631,0.004610666723853231,10,10.750020834993819
Clarendon,2010,213,34967,0.006091457660079504,10,10.462160038559306
Colleton,2010,238,38895,0.0061190384368170715,10,10.568620986640875
Darlington,2010,355,68604,0.005174625386274853,10,11.136106121051972
Dillon,2010,144,32081,0.004488638134721486,10,10.376019233564437
Dorchester,2010,664,137466,0.004830285306912254,10,11.83113189278455
Edgefield,2010,111,26979,0.004114311130879573,10,10.202814064582626
Fairfield,2010,137,23838,0.005747126436781609,10,10.079036225042653
Florence,2010,683,137063,0.004983109956735224,10,11.828195953124407
Georgetown,2010,467,60176,0.007760568997607019,10,11.005028880710118
Greenville,2010,2275,452752,0.0050248259532812665,10,13.023099793184826
Greenwood,2010,390,69740,0.005592199598508747,10,11.152529320229641
Hampton,2010,118,21072,0.005599848139711466,10,9.955700423983062
Horry,2010,1797,270438,0.006644776251858097,10,12.507798145821551
Jasper,2010,107,24931,0.004291845493562232,10,10.123867288027606
Kershaw,2010,342,61682,0.00554456729678026,10,11.02974743313305
Lancaster,2010,437,76973,0.005677315422290934,10,11.251209989993313
Laurens,2010,401,66528,0.006027537277537277,10,11.10537819065774
Lee,2010,102,19217,0.005307800385075714,10,9.863550582932428
Lexington,2010,1253,263299,0.0047588483055385706,10,12.481045547528081
McCormick,2010,77,10213,0.0075394105551747775,10,9.2314166975781
Marion,2010,195,32956,0.005916980216045637,10,10.40292861743548
Marlboro,2010,151,28915,0.005222203008818952,10,10.272115770592318
Newberry,2010,206,37613,0.005476829819477308,10,10.535105014302918
Oconee,2010,526,74342,0.007075408248365661,10,11.216431346906086
Orangeburg,2010,541,92308,0.005860813797287342,10,11.43288609062447
Pickens,2010,644,119193,0.005403001854135729,10,11.688499307056802
Richland,2010,1659,385858,0.0042995091458515825,10,12.863224705116453
Saluda,2010,100,19914,0.005021592849251783,10,9.89917828094803
Spartanburg,2010,1573,284748,0.00552418278618287,10,12.559359857579757
Sumter,2010,608,107586,0.005651292919153049,10,11.586045806720419
Union,2010,189,28925,0.006534140017286085,10,10.272461552061877
Williamsburg,2010,184,34351,0.005356467060638701,10,10.444386409308262
York,2010,1081,226873,0.004764780295583873,10,12.332145668535398
Abbeville,2011,149,25082,0.005940515110437764,11,10.129905736383995
Aiken,2011,689,161591,0.004263851328353683,11,11.992823730448908
Allendale,2011,44,10234,0.004299394176275161,11,9.233470789365038
Anderson,2011,1073,188366,0.005696357092044212,11,12.14614215774696
Bamberg,2011,98,15833,0.006189603991662983,11,9.669851648501433
Barnwell,2011,94,22458,0.004185590880755188,11,10.019402177132484
Beaufort,2011,1064,163914,0.006491208804617055,11,12.007097179021784
Berkeley,2011,837,183155,0.004569899811634954,11,12.118088067861622
Calhoun,2011,72,15094,0.004770107327414867,11,9.622052592844813
Charleston,2011,1870,357492,0.005230886285567229,11,12.78686826324344
Cherokee,2011,310,55684,0.005567128798218518,11,10.927448131508458
Chester,2011,209,32862,0.006359929401740612,11,10.400072254011777
Chesterfield,2011,273,46523,0.005868065258044408,11,10.747702092945403
Clarendon,2011,224,34704,0.006454587367450438,11,10.454610233066656
Colleton,2011,242,38455,0.006293069821869718,11,10.557244005491155
Darlington,2011,414,68252,0.006065756314833265,11,11.130962016647155
Dillon,2011,178,31756,0.005605239954654238,11,10.365836962845004
Dorchester,2011,639,140614,0.004544355469583398,11,11.853773826659081
Edgefield,2011,120,26908,0.004459640255686042,11,10.200178919145497
Fairfield,2011,129,23573,0.0054723624485640355,11,10.067857268271947
Florence,2011,728,137570,0.005291851421094716,11,11.831888157455042
Georgetown,2011,402,60027,0.006696986356139737,11,11.002549739984602
Greenville,2011,2298,459193,0.0050044316877652754,11,13.037225879968865
Greenwood,2011,366,69842,0.00524039975945706,11,11.153990826987764
Hampton,2011,87,20794,0.004183899201692796,11,9.942419762537915
Horry,2011,1809,275695,0.006561598868314623,11,12.527050461192738
Jasper,2011,120,25297,0.004743645491560264,11,10.138441090609696
Kershaw,2011,357,62105,0.005748329442073907,11,11.036581779978293
Lancaster,2011,442,77849,0.005677658030289407,11,11.262526331964487
Laurens,2011,384,66481,0.005776086400625742,11,11.104671471534129
Lee,2011,120,18883,0.006354922416988826,11,9.846017325381577
Lexington,2011,1248,266383,0.0046849836513591335,11,12.492690401798368
McCormick,2011,93,10017,0.009284216831386643,11,9.212038928611765
Marion,2011,173,32779,0.005277769303517496,11,10.397543345426145
Marlboro,2011,174,28551,0.006094357465587895,11,10.259447240740453
Newberry,2011,228,37516,0.006077406973024843,11,10.53252278762883
Oconee,2011,533,74249,0.007178547859230428,11,11.215179588560783
Orangeburg,2011,531,91678,0.005792011169528131,11,11.42603771670189
Pickens,2011,664,119592,0.005552210850224095,11,11.69184122862935
Richland,2011,1662,389481,0.004267217142813128,11,12.872570362615328
Saluda,2011,96,19818,0.004844081138359067,11,9.894345894618844
Spartanburg,2011,1505,286201,0.00525854207357766,11,12.56444964015848
Sumter,2011,573,107291,0.005340615708680132,11,11.58330004812049
Union,2011,180,28661,0.006280311224311783,11,10.263292592608767
Williamsburg,2011,188,34112,0.00551125703564728,11,10.437404507525516
York,2011,1150,230129,0.004997197224165577,11,12.346395300242003
Abbeville,2012,141,25019,0.005635716855190056,12,10.12739081519658
Aiken,2012,872,162938,0.005351728878469111,12,12.001125039332445
Allendale,2012,46,9984,0.004607371794871795,12,9.208739090609209
Anderson,2012,1170,189044,0.006189035356848141,12,12.149735071179883
Bamberg,2012,78,15709,0.004965306512190464,12,9.661989075499939
Barnwell,2012,94,22357,0.004204499709263318,12,10.014894750110258
Beaufort,2012,1087,167502,0.006489474752540268,12,12.02875057047448
Berkeley,2012,887,188980,0.004693618372314531,12,12.149396468336617
Calhoun,2012,107,14871,0.007195212157891198,12,9.607168286688683
Charleston,2012,1994,364921,0.005464196360308121,12,12.807436170782303
Cherokee,2012,333,55809,0.0059667795516852125,12,10.929690425686097
Chester,2012,219,32686,0.00670011625772502,12,10.394702130653004
Chesterfield,2012,234,46105,0.005075371434768463,12,10.738676682973242
Clarendon,2012,253,34343,0.007366857874967242,12,10.444153492313001
Colleton,2012,246,38121,0.00645313606673487,12,10.548520590372645
Darlington,2012,399,68150,0.005854732208363903,12,11.129466437124679
Dillon,2012,181,31529,0.005740746614228171,12,10.358663036209952
Dorchester,2012,697,143092,0.0048709920890056746,12,11.871243059020236
Edgefield,2012,131,26505,0.0049424636860969625,12,10.185088673421907
Fairfield,2012,141,23403,0.006024868606588899,12,10.060619498256424
Florence,2012,769,137996,0.005572625293486767,12,11.834979978212008
Georgetown,2012,420,60103,0.006988003926592682,12,11.003815036082822
Greenville,2012,2382,466326,0.005108014564918105,12,13.052640239337634
Greenwood,2012,390,69965,0.0055742156792682055,12,11.155750395989815
Hampton,2012,106,20741,0.005110650402584254,12,9.939867696628879
Horry,2012,1836,281567,0.00652065050236711,12,12.548125708899033
Jasper,2012,105,25797,0.004070240725665775,12,10.158013485079007
Kershaw,2012,367,62276,0.005893120945468559,12,11.039331397809566
Lancaster,2012,404,79326,0.005092907747775004,12,11.281321222738152
Laurens,2012,368,66264,0.00555354340214898,12,11.1014020422781
Lee,2012,90,18634,0.004829880862938714,12,9.83274314801037
Lexington,2012,1303,269770,0.004830040404789265,12,12.50532502309669
McCormick,2012,82,9928,0.008259468170829976,12,9.203114326884442
Marion,2012,192,32418,0.005922635572829909,12,10.386469103072121
Marlboro,2012,176,28237,0.0062329567588624854,12,10.248388453669511
Newberry,2012,212,37548,0.005646106317247257,12,10.533375393456883
Oconee,2012,495,74560,0.006638948497854077,12,11.219359449359473
Orangeburg,2012,514,91443,0.005620987937841059,12,11.423471106329458
Pickens,2012,646,119678,0.0053978174768963385,12,11.692560081838723
Richland,2012,1675,393239,0.004259496133394704,12,12.882172848501328
Saluda,2012,113,19903,0.005677536049841733,12,9.898625753119221
Spartanburg,2012,1528,288388,0.005298417409878358,12,12.572062074650697
Sumter,2012,600,107908,0.005560292100678356,12,11.589034291222536
Union,2012,175,28201,0.006205453707315343,12,10.247112717290387
Williamsburg,2012,196,33569,0.005838720247847717,12,10.421358301028755
York,2012,1069,234156,0.004565332513367157,12,12.363742838882999
Abbeville,2013,149,24901,0.005983695433918317,13,10.122663242288953
Aiken,2013,798,163708,0.004874532704571554,13,12.005839632049067
Allendale,2013,56,9826,0.0056991654793405256,13,9.192787212728593
Anderson,2013,1061,190236,0.005577282953804748,13,12.156020685631228
Bamberg,2013,87,15415,0.005643853389555627,13,9.64309634032025
Barnwell,2013,118,22211,0.005312682904866957,13,10.008342940638508
Beaufort,2013,1084,171108,0.006335180120158029,13,12.050050215070119
Berkeley,2013,923,193390,0.004772739024768602,13,12.172464154356344
Calhoun,2013,106,14989,0.007071852691974114,13,9.615071877730596
Charleston,2013,1951,371986,0.005244821041652106,13,12.82661149813849
Cherokee,2013,312,56049,0.005566557833324413,13,10.933981587127947
Chester,2013,201,32722,0.006142656316851048,13,10.395802913543022
Chesterfield,2013,240,46152,0.005200208008320333,13,10.739695575936725
Clarendon,2013,237,34291,0.006911434487183226,13,10.442638208053022
Colleton,2013,230,37682,0.0061037099941616685,13,10.536937805837946
Darlington,2013,377,67904,0.0055519557021677666,13,11.125850221973655
Dillon,2013,158,31405,0.0050310460117815635,13,10.354722394888482
Dorchester,2013,692,146031,0.004738719860851463,13,11.891574206919035
Edgefield,2013,124,26466,0.004685256555580745,13,10.183616169332995
Fairfield,2013,136,23198,0.005862574359858609,13,10.051821347041821
Florence,2013,759,138162,0.005493551048768836,13,11.836182188685674
Georgetown,2013,415,60343,0.006877351142634606,13,11.007800229740315
Greenville,2013,2412,473315,0.005095972027085556,13,13.067516407764849
Greenwood,2013,391,69829,0.005599392802417334,13,11.153804675244917
Hampton,2013,112,20390,0.005492888670917117,13,9.922799863568502
Horry,2013,1808,289055,0.006254864991091661,13,12.574372260406333
Jasper,2013,125,26428,0.004729831996367489,13,10.182179333149776
Kershaw,2013,341,62576,0.005449373561748913,13,11.044137096995295
Lancaster,2013,508,80659,0.0062981192427379465,13,11.297985670631688
Laurens,2013,415,66199,0.006268976872762428,13,11.100420636070826
Lee,2013,104,18380,0.0056583242655059846,13,9.819018395909678
Lexington,2013,1253,273301,0.004584688676587352,13,12.518329030892268
McCormick,2013,72,9879,0.0072881870634679624,13,9.198166571044474
Marion,2013,176,32095,0.005483720205639508,13,10.376455533745878
Marlboro,2013,163,28061,0.005808773742917216,13,10.242135990940183
Newberry,2013,184,37481,0.004909153971345482,13,10.531589416892908
Oconee,2013,461,74947,0.006151013382790505,13,11.224536476045198
Orangeburg,2013,501,90652,0.005526629307682125,13,11.41478327881882
Pickens,2013,681,119116,0.005717116088518755,13,11.68785308721047
Richland,2013,1645,397006,0.004143514203815559,13,12.891706672905247
Saluda,2013,98,20094,0.004877077734647159,13,9.90817654202226
Spartanburg,2013,1549,290657,0.005329305676450249,13,12.579899156789251
Sumter,2013,577,107784,0.0053532991909745415,13,11.587884503435683
Union,2013,181,27994,0.006465671215260413,13,10.239745480480591
Williamsburg,2013,227,33087,0.006860700577265995,13,10.406895734974256
York,2013,1161,238702,0.004863805079136329,13,12.382971191009876
Abbeville,2014,151,24800,0.006088709677419354,14,10.118598932153073
Aiken,2014,775,164176,0.004720543806646525,14,12.00869430210199
Allendale,2014,44,9701,0.004535614885063395,14,9.179984251961283
Anderson,2014,1061,191987,0.00552641585107325,14,12.165182940384273
Bamberg,2014,98,15173,0.0064588413629473405,14,9.627272811525241
Barnwell,2014,105,22022,0.004767959313413859,14,9.999797232673536
Beaufort,2014,1096,175233,0.006254529683335902,14,12.073871795912016
Berkeley,2014,881,197612,0.004458231281501124,14,12.194060791196929
Calhoun,2014,98,14840,0.006603773584905661,14,9.605081516721372
Charleston,2014,1924,379912,0.005064330687106488,14,12.847694925936656
Cherokee,2014,308,56352,0.0054656445201590005,14,10.939373011295933
Chester,2014,210,32425,0.006476484194294526,14,10.386685009184644
Chesterfield,2014,277,46178,0.005998527437307809,14,10.74025877317895
Clarendon,2014,193,34201,0.005643109850589164,14,10.440010162389305
Colleton,2014,213,37548,0.005672738894215404,14,10.533375393456883
Darlington,2014,385,67733,0.005684083090960093,14,11.123328784746402
Dillon,2014,156,31296,0.004984662576687116,14,10.351245572834545
Dorchester,2014,725,149246,0.0048577516315345135,14,11.913351230225688
Edgefield,2014,136,26652,0.00510280654359898,14,10.190619473682428
Fairfield,2014,146,23028,0.006340107694980024,14,10.0444661457957
Florence,2014,736,138792,0.005302899302553461,14,11.840731688506164
Georgetown,2014,329,60691,0.005420902604999093,14,11.01355069587326
Greenville,2014,2408,481656,0.004999418672247413,14,13.084985445286629
Greenwood,2014,380,69640,0.005456634118322803,14,11.151094393882126
Hampton,2014,105,20432,0.005138997650743931,14,9.92485757827232
Horry,2014,1576,297963,0.005289247322654155,14,12.604724596705092
Jasper,2014,130,26762,0.004857633958598012,14,10.194738249864933
Kershaw,2014,321,63165,0.005081928283068155,14,11.053505629264137
Lancaster,2014,462,83402,0.0055394355051437616,14,11.33142756887465
Laurens,2014,382,66487,0.0057454840795945076,14,11.10476171881173
Lee,2014,108,18339,0.005889088827089809,14,9.816785218696834
Lexington,2014,1353,277432,0.004876870728683065,14,12.53333113709514
McCormick,2014,72,9813,0.007337205747477835,14,9.191463316206494
Marion,2014,184,31936,0.005761523046092184,14,10.37148917911119
Marlboro,2014,127,28023,0.004531991578346359,14,10.240780880540958
Newberry,2014,212,37718,0.005620658571504322,14,10.53789271307231
Oconee,2014,454,75195,0.006037635481082519,14,11.227840018365713
Orangeburg,2014,462,90005,0.00513304816399089,14,11.407620503324805
Pickens,2014,627,120376,0.0052086794709908955,14,11.698375456438715
Richland,2014,1737,400543,0.0043366130477876285,14,12.900576405520015
Saluda,2014,95,20098,0.004726838491392178,14,9.908375586608903
Spartanburg,2014,1663,293283,0.005670291152231804,14,12.588893292153784
Sumter,2014,567,107702,0.0052645261926426625,14,11.587123433074193
Union,2014,186,27914,0.006663323063695637,14,10.23688363406859
Williamsburg,2014,186,32734,0.005682165332681615,14,10.39616957206583
York,2014,1232,244542,0.005037989384236654,14,12.40714235228582
